Long Name	Retailer	Name	Address	City	State	Zip	Category	Suppliers
AgLand Cooperative - SD	AgLand Coop	Armour Agronomy Center	507 Braddock Ave	Armour	SD	57313	Agronomy	
AgLand Cooperative - SD	AgLand Coop	Delmont Agronomy Center	39833 US Hwy 18	Delmont	SD	57330	Agronomy	
AgLand Cooperative - SD	AgLand Coop	Parkston Agronomy Center	115 S First St	Parkston	SD	57366	Agronomy	
Ag-Land FS - IL	Ag-Land FS	Green Valley Plant	267 E Main St	Green Valley	IL	61534	Agronomy	Growmark
Ag-Land FS - IL	Ag-Land FS	Hanna City Plant	1213 Hanna City Glasford Rd	Hanna City	IL	61536	Agronomy	Growmark
Ag-Land FS - IL	Ag-Land FS	Hanna City Plant	1213 Hanna City Glasford	Hanna City	IL	61536	Agronomy	Growmark
Ag-Land FS - IL	Ag-Land FS	Lincoln Plant	1129 Keokuk St	Lincoln	IL	62656	Agronomy	Growmark
Ag-Land FS - IL	Ag-Land FS	Monica Plant	19716 N Elliott Rd	Monica	IL	61559	Agronomy	Growmark
Ag-Land FS - IL	Ag-Land FS	Mt. Pulaski Plant	1758 State Route 54	Mt Pulaski	IL	62548	Agronomy	Growmark
Ag-Land FS - IL	Ag-Land FS	New Holland Plant	153 State Route 10	New Holland	IL	62671	Agronomy	Growmark
Ag-Land FS - IL	Ag-Land FS	Pekin Main Office	1505 Valle Vista	Pekin	IL	61554	Corporate HQ	Growmark
Ag-Land FS - IL	Ag-Land FS	Tremont Plant	14104 Baer Rd	Tremont	IL	61568	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Avoca Agronomy	110 E Ellsworth St	Avoca	IA	51521	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Avoca Service Center	110 E Ellsworth Ave	Avoca	IA	51521	C-Store/Service/Energy	Growmark
Agriland FS - IA	AGRILAND FS	Bloomfield	22686 Highway 2	Bloomfield	IA	52537	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Clarinda	520 S Schenck St	Clarinda	IA	51632	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Wyman Agronomy	28465 County Rd G62	Crawfordsville	IA	52621	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Griswold Office	54911 Troy Rd	Griswold	IA	51535	C-Store/Service/Energy	Growmark
Agriland FS - IA	AGRILAND FS	Harlan Agronomy	1212 Industrial Pkwy	Harlan	IA	51537	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Hedrick Agronomy	30754 Hwy 149	Hedrick	IA	52563	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	AGRILAND FS – Humeston	420 N 4th St	Humeston	IA	50123	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Indianola Service Center	2616 W 2nd Ave	Indianola	IA	50125	C-Store/Service/Energy	Growmark
Agriland FS - IA	AGRILAND FS	AGRILAND FS – Missouri Valley	1850 335th St	Missouri Valley	IA	51555	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Murray Agronomy	628 Troy St	Murray	IA	50174	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Oskaloosa Agronomy	2305 Hwy 23 S	Oskaloosa	IA	52577	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	AGRILAND FS – Stuart	1003 SW 7th St	Stuart	IA	50250	Agronomy	Growmark
Agriland FS - IA	AGRILAND FS	Winterset Agronomy	421 N 10th St	Winterset	IA	50273	Corporate HQ	Growmark
AgState - IA	AgState	Albert City Agronomy	30 E Main St	Albert City	IA	50510	Agronomy	Winfield
AgState - IA	AgState	Alta Agronomy	105 West 1st St	Alta	IA	51002	Agronomy	Winfield
AgState - IA	AgState	Alton Agronomy	1509 Midwest Ave	Alton	IA	51003	Agronomy	Winfield
AgState - IA	AgState	Aurelia Agronomy	100 South Main St	Aurelia	IA	51005	Agronomy	Winfield
AgState - IA	AgState	Battle Creek Agronomy	501 1st Street	Battle Creek	IA	51006	Agronomy	Winfield
AgState - IA	AgState	Calumet Agronomy	312 South Railway Ave	Calumet	IA	51009	Agronomy	Winfield
AgState - IA	AgState	Cherokee Agronomy	500 South River Road	Cherokee	IA	51012	Agronomy	Winfield
AgState - IA	AgState	Cherokee – Corporate HQ	960 Riverview Dr	Cherokee	IA	51012	Corporate HQ	Winfield
AgState - IA	AgState	Cleghorn Agronomy	113 South Lewis Ave	Cleghorn	IA	51014	Agronomy	Winfield
AgState - IA	AgState	Emmetsburg Agronomy	1800 E 11th St	Emmetsburg	IA	50536	Agronomy	Winfield
AgState - IA	AgState	Fonda Agronomy	106 S Main St	Fonda	IA	50540	Agronomy	Winfield
AgState - IA	AgState	Granville Agronomy	902 Broad St	Granville	IA	51022	Agronomy	Winfield
AgState - IA	AgState	Hartley Agronomy	3232 Van Buren Ave	Hartley	IA	51346	Agronomy	Winfield
AgState - IA	AgState	Holstein Agronomy	204 East 1st Street	Holstein	IA	51025	Agronomy	Winfield
AgState - IA	AgState	Kingsley Agronomy	18 W 1st Street	Kingsley	IA	51028	Agronomy	Winfield
AgState - IA	AgState	Laurens Agronomy	400 Walnut Street	Laurens	IA	50554	Agronomy	Winfield
AgState - IA	AgState	Marathon Agronomy	212 North Agora	Marathon	IA	50565	Agronomy	Winfield
AgState - IA	AgState	Marcus Agronomy	200 N Hwy 143	Marcus	IA	51035	Agronomy	Winfield
AgState - IA	AgState	Paullina Agronomy	141 N Main St	Paullina	IA	51046	Agronomy	Winfield
AgState - IA	AgState	Rembrandt Agronomy	4949 Hwy 71	Rembrandt	IA	50576	Agronomy	Winfield
AgState - IA	AgState	Schaller Agronomy	102 West First Street	Schaller	IA	51053	Agronomy	Winfield
AgState - IA	AgState	Sheldon Agronomy	205 W Park St	Sheldon	IA	51201	Agronomy	Winfield
AgState - IA	AgState	Webb Agronomy	305 3rd Ave	Webb	IA	51366	Agronomy	Winfield
Agtegra - SD ND MN	Agtegra - SD	Eldridge Agronomy	530 2nd St S	Eldridge	ND	58401	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Hague (ND) Agronomy	201 Main Ave W	Hague	ND	58542	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Oakes Fertilizer	600 D South 7th St	Oakes	ND	58474	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Strasburg Agronomy	210 N HWY 83	Strasburg	ND	58573	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Bath Fertilizer	105 392nd Ave S	Aberdeen	SD	57401	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Coop.	908 Lamont St S	Aberdeen	SD	57401	Corporate HQ	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Bath Innovation Center	39278 133rd Street	Aberdeen	SD	57401	C-Store/Service/Energy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Alpena Agronomy	902 Railway Ave	Alpena	SD	57312	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Andover Agronomy	13701 US Hwy 12	Andover	SD	57422	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Bowdle Agronomy	32491 US Hwy 12	Bowdle	SD	57428	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Bowdle Agronomy	100 6th Ave W (Plant area)	Bowdle	SD	57428	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Bristol Agronomy	41 County Road 33	Bristol	SD	57219	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Carpenter Agronomy	535 415th Ave	Carpenter	SD	57322	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Chamberlain Agronomy	250 W 249th St	Chamberlain	SD	57325	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Colman Agronomy	606 3rd St SE	Colman	SD	57017	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Colman Agronomy	606 3rd Street SE	Colman	SD	57017	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Columbia Agronomy	24 S Mill St	Columbia	SD	57433	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Erwin Agronomy	200 Railroad Ave N	Erwin	SD	57233	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Faulkton East Agronomy	16253 355th Ave	Faulkton	SD	57438	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Frederick Agronomy	10684 386th Ave	Frederick	SD	57441	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Harrold Agronomy	32080 US Hwy 14	Harrold	SD	57536	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Herreid	111 S. Main Street	Herreid	SD	57632	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Highmore Agronomy	525 Commercial Ave	Highmore	SD	57345	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Highmore Grain	124 King Avenue NE	Highmore	SD	57345	Grain	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Highmore Grain	124 King Avenue NE	Highmore	SD	57345	Grain	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Huron Agronomy & Grain	1000 4th St NW	Huron	SD	57350	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Huron Innovation Center	800 4th Street NW	Huron	SD	57350	C-Store/Service/Energy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Huron Innovation Center	800 4th Street NW	Huron	SD	57350	C-Store/Service/Energy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Craven Fertilizer (Ipswich)	13438 363rd Ave	Ipswich	SD	57451	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Ipswich Agronomy	36075 US Hwy 12	Ipswich	SD	57451	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Ipswich West Region Office	12 5th Ave Hwy 12 E	Ipswich	SD	57451	C-Store/Service/Energy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Ipswich Agronomy	36075 US HWY 12	Ipswich	SD	57451	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Java Agronomy	4020 Main St	Java	SD	57452	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Kennebec Agronomy	115 N SD Hwy 273	Kennebec	SD	57544	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Kimball Agronomy	36694 Iron Horse Dr	Kimball	SD	57355	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Kimball Fertilizer	25035 367th Ave	Kimball	SD	57355	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Kimball Agronomy	36694 Iron Horse Drive	Kimball	SD	57355	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Langford Agronomy	601 Main St	Langford	SD	57454	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Lebanon Agronomy	605 Railroad St	Lebanon	SD	57455	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Leola Agronomy	240 Elm St	Leola	SD	57456	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra McLaughlin Agronomy	10889 SD Hwy 63	McLaughlin	SD	57642	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	McLaughlin Grain	109 Elevator Road	McLaughlin	SD	57642	Grain	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	McLaughlin Grain	109 Elevator Road	McLaughlin	SD	57642	Grain	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	McLaughlin Grain	109 Elevator Road	McLaughlin	SD	57642	Grain	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Milbank	313 W 4th Ave	Milbank	SD	57252	Grain	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Miller Agronomy	35844 US Hwy 14	Miller	SD	57362	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Mitchell	25258 413th Ave	Mitchell	SD	57301	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Murdo	604 5th Street	Murdo	SD	57559	C-Store/Service/Energy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Northville	15473 383rd Ave	Northville	SD	57465	Grain	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Polluck	97 A Ave	Pollock	SD	57648	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Redfield Agronomy	1227 E 3rd St	Redfield	SD	57469	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Redfield Agronomy	1227 East 3rd Street	Redfield	SD	57469	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Redfield Bulk Shop	38394 US Hwy 212	Redfield	SD	57469	Grain	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Roscoe Agronomy & Grain	13345 341st Ave	Roscoe	SD	57471	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra St. Lawrence	1 S. Commercial Ave	St. Lawrence	SD	57373	C-Store/Service/Energy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Stickney Agronomy	38784 262nd St	Stickney	SD	57375	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Tulare Agronomy	18290 SD HWY 281	Tulare	SD	57476	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Tulare Feed Center	102 Main Street	Tulare	SD	57476	C-Store/Service/Energy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Warner West	38565 142nd St	Warner	SD	57479	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Wessington Springs	110 Railroad St W	Wessington Springs	SD	57382	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Willow Lake Agronomy	111 Elevator Rd	Willow Lake	SD	57278	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Wolsey Agronomy	20137 US Hwy 281	Wolsey	SD	57384	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Agtegra Woonsocket	39758 SD Hwy 34	Woonsocket	SD	57385	Agronomy	"Winfield, Rosen's"
Agtegra - SD ND MN	Agtegra - SD	Yale Agronomy	218 S Main	Yale	SD	57386	Agronomy	"Winfield, Rosen's"
Ag Valley Cooperative – NE KS	Ag Valley Coop	Arapahoe (Headquarters)	601 Main St	Arapahoe	NE	68922	Corporate HQ	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Atlanta	County Road 433	Atlanta	NE	68923	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Bartley	402 Commercial St	Bartley	NE	69020	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Big Springs	100 W 1st St	Big Springs	NE	69122	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Cambridge	511 Nasby St	Cambridge	NE	69022	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Edison	Hwy 136	Edison	NE	68936	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Eustis	113 E Railroad St	Eustis	NE	69028	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Holbrook Elevator	107 Tower St	Holbrook	NE	68948	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Indianola	301 Main St	Indianola	NE	69034	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Maywood	203 Elm St	Maywood	NE	69038	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	North Platte	402 E 7th St	North Platte	NE	69103	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Orleans	205 S Pine Ave	Orleans	NE	68966	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Oxford	406 Ogden St	Oxford	NE	68967	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Wilsonville	404 Main St	Wilsonville	NE	69046	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Jennings	307 N Lincoln Ave	Jennings	KS	67643	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Logan	Hwy 9	Logan	KS	67646	"Agronomy, Feed/Grain"	Winfield
Ag Valley Cooperative – NE KS	Ag Valley Coop	Norton	208 N Hwy 283	Norton	KS	67654	"Agronomy, Feed/Grain"	Winfield
AgVantage FS - IA	AgVantage FS	Allison Agronomy	20060 IA Highway 3	Allison	IA	50602	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Aplington Agronomy	17995 Highway 57	Aplington	IA	50604	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Aplington Alt Office	820 10th Street	Aplington	IA	50604	C-Store/Service/Energy	Growmark
AgVantage FS - IA	AgVantage FS	AgVantage FS - Charles City	2131 Old Highway Road	Charles City	IA	50616	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Charles City Agronomy	1303 S Grand Avenue	Charles City	IA	50616	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	DeWitt Agronomy	625 1st Street	DeWitt	IA	52742	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Dewar Agronomy	5901 1st Street	Dewar	IA	50623	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Eldora Office	804 Edgington Avenue	Eldora	IA	50627	C-Store/Service/Energy	Growmark
AgVantage FS - IA	AgVantage FS	Garner Agronomy	1880 Highway 18 W	Garner	IA	50438	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Hawkeye Agronomy	20836 R Avenuenue	Hawkeye	IA	52147	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Janesville Agronomy	513 7th Street	Janesville	IA	50647	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Manchester Agronomy	1000 S 5th Street	Manchester	IA	52057	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Maquoketa Agronomy	20081 22nd Street	Maquoketa	IA	52060	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Maynard Agronomy	255 5th Street N	Maynard	IA	50655	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Miles Agronomy	50071 Highway 64	Miles	IA	52064	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Nora Springs Agronomy	1270 150th Street	Nora Springs	IA	50458	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Palo Service Center	4533 Shellsburg Road	Palo	IA	52324	C-Store/Service/Energy	Growmark
AgVantage FS - IA	AgVantage FS	Waverly Agronomy	1600 8th Street  SW	Waverly	IA	50677	Corporate HQ	Growmark
AgVantage FS - IA	AgVantage FS	West Branch Agronomy	202 Peede-Downey Street	West Branch	IA	52358	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Wyoming Agronomy	207 E Main Street	Wyoming	IA	52362	Agronomy	Growmark
AgVantage FS - IA	AgVantage FS	Jesup Agronomy	2326 Benson Shady Grove Ave	Jesup	IA	50648	Agronomy	Growmark
Agwrx Coop - SD	Agwrx Coop	Aurora - Grain	1 Agfirst Place	Aurora	SD	57002	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Clark - Agronomy (Chemical & Seed)	702 W 1st Ave	Clark	SD	57225	Agronomy	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Clark - Agronomy (Fertilizer Plant)	131 SW 423rd Ave	Clark	SD	57225	Agronomy	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Clark - Grain	100 S Commercial St	Clark	SD	57225	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Florence - Grain	606 First St	Florence	SD	57235	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Garden City - Grain	12 Railway Ave	Garden City	SD	57236	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Henry - Grain	300 1st St	Henry	SD	57243	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Toronto - Grain	W Main St	Toronto	SD	57268	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Wallace - Agronomy	43680 SD Hwy 20	Wallace	SD	57272	Agronomy	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Wallace - Grain	102 7th Ave	Wallace	SD	57272	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Agwrx	812 20th Ave. SW	Watertown	SD	57201	Agronomy	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Watertown - Grain	811 Burlington Northern Dr	Watertown	SD	57201	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Watertown - Feed Mill	810 Burlington Northern Dr	Watertown	SD	57201	Grain	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Main Office	800 10th St SW	Watertown	SD	57201	Corporate HQ	"Winfield, Rosen's, IAP"
Agwrx Coop - SD	Agwrx Coop	Webster - Grain	409 4th St E	Webster	SD	57274	Grain	"Winfield, Rosen's, IAP"
"Asmus Farm Supply, Inc. - IA MN"	"Asmus Farm Supply, Inc."	Asmus Farm Supply – Rake IA	50245 40th Ave	Rake	IA	50456	Corporate HQ	"Nutrien, Winfield"
"Asmus Farm Supply, Inc. - IA MN"	"Asmus Farm Supply, Inc."	Asmus Farm Supply – Estherville IA	603 S 28th St	Estherville	IA	51334	Agronomy	"Nutrien, Winfield"
"Asmus Farm Supply, Inc. - IA MN"	"Asmus Farm Supply, Inc."	Asmus Farm Supply – Manly IA	1873 Hwy 9	Manly	IA	50456	Agronomy	"Nutrien, Winfield"
"Asmus Farm Supply, Inc. - IA MN"	"Asmus Farm Supply, Inc."	Asmus Farm Supply – Fulda MN	2375 Hwy 62	Fulda	MN	56131	Agronomy	"Nutrien, Winfield"
"Asmus Farm Supply, Inc. - IA MN"	"Asmus Farm Supply, Inc."	Asmus Farm Supply – Okabena MN	102 S Front St	Okabena	MN	56161	Agronomy	"Nutrien, Winfield"
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Paoli	"201 Dee Street, Paoli, CO"	Paoli	CO	80746	C-Store/Service/Energy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Wray	"36395 U.S. 385, Wray, CO"	Wray	CO	80758	C-Store/Service/Energy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Traer	"2717 Iowa 8, Traer, IA"	Traer	IA	50675	C-Store/Service/Energy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Ames Agronomy	"1829 260th Road, Concordia, KS, USA"	Concordia	KS	66901	"Agronomy, C-Store/Service/Energy"	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Republic	"314 South St, Republic, KS"	Republic	KS	66964	"Agronomy, C-Store/Service/Energy"	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora Agronomy	"604 12th Street, Aurora, NE"	Aurora	NE	68818	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora Corporate Office	"2225 Q Street, Aurora, NE"	Aurora	NE	68818	Corporate HQ	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora Seed Warehouse	"1514 Matson Industrial Avenue, Aurora, NE"	Aurora	NE	68818	"Agronomy, Distribution"	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora Service Center	"1318 M Street, Aurora, NE"	Aurora	NE	68818	C-Store/Service/Energy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora South Grain	"315 8th Street, Aurora, NE, USA"	Aurora	NE	68818	Grain/Feed	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora Tire Center	"1313 L Street, Aurora, NE"	Aurora	NE	68818	C-Store/Service/Energy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora West A Stop	"2530 Harvest Drive, Aurora, NE"	Aurora	NE	68818	C-Store/Service/Energy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora West Dry Shed	"1414 Mankin St, Aurora, NE"	Aurora	NE	68818	Distribution	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Aurora West Warehouse	"2525 Harvest Drive, Aurora, NE"	Aurora	NE	68818	Distribution	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Bertrand	"10064 741 Rd, Bertrand, NE"	Bertrand	NE	68927	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Buffalo Air	"5735 Airport Road, Kearney, Buffalo, NE"	Buffalo	NE	68845	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Byron	"308 North Railroad Street, Byron, NE"	Byron	NE	68325	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Carleton	"5697 3rd Street, Carleton, NE"	Carleton	NE	68326	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Central City A-Stop	"601 16th Street, Central City, NE"	Central City	NE	68826	C-Store/Service/Energy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Central City Grain	"610 C Ave, Central City, NE"	Central City	NE	68826	Grain/Feed	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Chapman	"205 Highway 30, Chapman, NE"	Chapman	NE	68827	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Clarks	"2341 23rd Road, Clarks, NE"	Clarks	NE	68628	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Clay Center	"401 W Fairfield St, Clay Center, NE"	Clay Center	NE	68933	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Dannebrog	"303 Depot Street East, Dannebrog, NE"	Dannebrog	NE	68831	Agronomy	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	Dannebrog Service Center	"223 South Mill Street Dannebrog, NE"	Dannebrog	NE	68831	"Agronomy, C-Store/Service/Energy"	Winfield
"Aurora Coop - NE, IA, KS, CO, TX"	Aurora Coop	David City	"1295 37th Road, David City, NE"	David City	NE	68632	Agronomy	Winfield
